epoch,loss,aug
455,1.047685,AutoSMC + IQ-Mixup (Method 1)
456,1.020936,AutoSMC + IQ-Mixup (Method 1)
457,1.026961,AutoSMC + IQ-Mixup (Method 1)
458,1.021605,AutoSMC + IQ-Mixup (Method 1)
459,1.056623,AutoSMC + IQ-Mixup (Method 1)
460,1.013760,AutoSMC + IQ-Mixup (Method 1)
461,1.059321,AutoSMC + IQ-Mixup (Method 1)
462,1.033904,AutoSMC + IQ-Mixup (Method 1)
463,1.034000,AutoSMC + IQ-Mixup (Method 1)
464,1.056628,AutoSMC + IQ-Mixup (Method 1)
465,1.055832,AutoSMC + IQ-Mixup (Method 1)
466,1.028077,AutoSMC + IQ-Mixup (Method 1)
467,1.019091,AutoSMC + IQ-Mixup (Method 1)
468,1.030795,AutoSMC + IQ-Mixup (Method 1)
469,1.001876,AutoSMC + IQ-Mixup (Method 1)
470,1.033699,AutoSMC + IQ-Mixup (Method 1)
471,1.008365,AutoSMC + IQ-Mixup (Method 1)
472,1.036359,AutoSMC + IQ-Mixup (Method 1)
473,1.013197,AutoSMC + IQ-Mixup (Method 1)
474,1.034746,AutoSMC + IQ-Mixup (Method 1)
475,1.010175,AutoSMC + IQ-Mixup (Method 1)
476,1.033315,AutoSMC + IQ-Mixup (Method 1)
477,1.048220,AutoSMC + IQ-Mixup (Method 1)
478,1.024937,AutoSMC + IQ-Mixup (Method 1)
479,1.039040,AutoSMC + IQ-Mixup (Method 1)
480,1.034275,AutoSMC + IQ-Mixup (Method 1)
